Datetime,Open,High,Low,Close,Volume
2022-01-03 09:15:00+05:30,845.4000244140625,860.0,841.3499755859375,846.5999755859375,35315
2022-01-03 10:15:00+05:30,846.3499755859375,846.5999755859375,842.0,846.5999755859375,10343
2022-01-03 11:15:00+05:30,846.3499755859375,852.9000244140625,846.2999877929688,850.2999877929688,14656
2022-01-03 12:15:00+05:30,850.6500244140625,851.0999755859375,849.0499877929688,850.0,4031
2022-01-03 13:15:00+05:30,850.0999755859375,850.2000122070312,847.4000244140625,848.2999877929688,4641
2022-01-03 14:15:00+05:30,848.2999877929688,850.4000244140625,847.6500244140625,848.9500122070312,5873
2022-01-03 15:15:00+05:30,848.4500122070312,850.0,847.0499877929688,848.25,14054
2022-01-04 09:15:00+05:30,853.5499877929688,854.0,842.3499755859375,844.9000244140625,11921
2022-01-04 10:15:00+05:30,844.9500122070312,844.9500122070312,842.0499877929688,844.0499877929688,2814
2022-01-04 11:15:00+05:30,844.0999755859375,847.0,840.0499877929688,840.9000244140625,4096
2022-01-04 12:15:00+05:30,840.9000244140625,841.8499755859375,832.2999877929688,833.0499877929688,10551
2022-01-04 13:15:00+05:30,834.3499755859375,840.0,833.9000244140625,837.7999877929688,4714
2022-01-04 14:15:00+05:30,838.0,838.5499877929688,833.2000122070312,836.7000122070312,7357
2022-01-04 15:15:00+05:30,836.8499755859375,839.7999877929688,836.4000244140625,837.9500122070312,3120
2022-01-05 09:15:00+05:30,838.0999755859375,844.2000122070312,831.3499755859375,838.1500244140625,26022
2022-01-05 10:15:00+05:30,839.1500244140625,844.2000122070312,839.1500244140625,840.7999877929688,11475
2022-01-05 11:15:00+05:30,840.3499755859375,840.9500122070312,835.0499877929688,836.5499877929688,5421
2022-01-05 12:15:00+05:30,836.2999877929688,836.3499755859375,833.0,834.6500244140625,5936
2022-01-05 13:15:00+05:30,834.0499877929688,834.5999755859375,831.3499755859375,833.4500122070312,5863
2022-01-05 14:15:00+05:30,832.8499755859375,835.0,830.5999755859375,833.9500122070312,9685
2022-01-05 15:15:00+05:30,834.4000244140625,838.0,834.0,835.0999755859375,6241
2022-01-06 09:15:00+05:30,835.0,844.9000244140625,828.3499755859375,829.9500122070312,33621
2022-01-06 10:15:00+05:30,829.9500122070312,831.75,827.5499877929688,829.8499755859375,11526
2022-01-06 11:15:00+05:30,829.1500244140625,830.2999877929688,823.75,824.0999755859375,13254
2022-01-06 12:15:00+05:30,824.4500122070312,825.0,822.2000122070312,824.0499877929688,6617
2022-01-06 13:15:00+05:30,823.75,827.4500122070312,822.5999755859375,827.4500122070312,8300
2022-01-06 14:15:00+05:30,827.4500122070312,831.5999755859375,825.7999877929688,829.1500244140625,7542
2022-01-06 15:15:00+05:30,829.1500244140625,830.2999877929688,828.0499877929688,829.5,7488
2022-01-07 09:15:00+05:30,830.0,835.9000244140625,827.0999755859375,834.0,10315
2022-01-07 10:15:00+05:30,834.0,834.2999877929688,827.0499877929688,829.2999877929688,4671
2022-01-07 11:15:00+05:30,829.7000122070312,833.5499877929688,829.25,829.25,6062
2022-01-07 12:15:00+05:30,829.4500122070312,830.5999755859375,825.5,830.0,4713
2022-01-07 13:15:00+05:30,828.9000244140625,829.4000244140625,826.0499877929688,826.0499877929688,34376
2022-01-07 14:15:00+05:30,826.0,829.4500122070312,825.9000244140625,829.4000244140625,3591
2022-01-07 15:15:00+05:30,829.7000122070312,830.5,827.4500122070312,828.7999877929688,5110
2022-01-10 09:15:00+05:30,831.0,833.8499755859375,825.0,828.5,9083
2022-01-10 10:15:00+05:30,828.7000122070312,828.7000122070312,822.75,822.75,9601
2022-01-10 11:15:00+05:30,823.0,827.5499877929688,823.0,826.2999877929688,3397
2022-01-10 12:15:00+05:30,826.0,834.3499755859375,825.1500244140625,827.5999755859375,38019
2022-01-10 13:15:00+05:30,826.75,827.0,818.0,822.4500122070312,19222
2022-01-10 14:15:00+05:30,822.4000244140625,828.0999755859375,822.4000244140625,825.4000244140625,6219
2022-01-10 15:15:00+05:30,825.5499877929688,827.5999755859375,825.0,826.4500122070312,3107
2022-01-11 09:15:00+05:30,832.0,841.4500122070312,827.8499755859375,838.6500244140625,25682
2022-01-11 10:15:00+05:30,838.6500244140625,840.25,828.9500122070312,834.75,16783
